id,Chicken,Eggs,Strawberries,Avocado,Milk,Cereal,Ice Cream,Chips,Shampoo,Toilet Paper,Grapes,Soda,Laundry Detergent,Cucumber,Yogurt,Pork,Spinach,Dog Food,Bread,Cookies
4153614253,4,1,2,4,3,5,0,4,4,5,3,1,1,5,0,3,0,0,0,5
7901527977,2,4,4,0,5,4,5,5,3,0,3,0,1,2,5,0,3,0,4,2
7271254375,3,1,0,4,1,4,0,3,5,0,1,3,0,4,5,3,1,5,1,2
9387917984,2,3,3,3,1,1,3,4,0,5,1,1,5,1,2,5,5,0,5,3
2383786228,4,2,5,1,5,2,4,5,2,2,5,5,5,4,3,4,4,1,4,5
3967386656,1,2,1,2,4,2,3,4,4,2,1,0,5,4,2,2,1,5,4,0
9089417394,5,2,4,1,5,3,5,3,2,3,3,5,5,5,1,2,0,0,5,3
6347488259,3,0,0,1,2,0,2,3,5,1,1,0,2,2,1,4,1,4,2,4
9351520492,4,3,1,1,2,5,2,3,0,5,1,3,5,1,2,5,4,1,0,1
2326564581,0,1,5,5,2,1,4,5,0,0,4,4,4,4,3,4,0,3,5,1
9649203693,1,4,4,1,1,4,3,3,4,0,2,5,1,3,0,4,1,5,1,1
6996244299,0,5,2,0,5,2,1,4,3,3,1,1,0,0,3,5,4,0,3,0
3839033101,5,2,1,5,1,3,4,5,3,5,2,0,0,3,3,4,4,5,1,2
1806498470,5,1,1,5,5,5,3,2,0,5,1,3,1,3,0,5,4,2,5,3
9684706936,3,2,3,5,4,1,5,5,0,4,3,0,2,4,2,0,3,0,5,2
7784158096,2,4,0,2,4,2,4,5,4,3,3,4,2,4,5,1,3,2,3,0
7679193450,1,0,1,3,2,1,3,2,0,0,4,3,5,5,1,2,5,1,5,4
2174237040,0,2,4,3,2,5,0,2,5,3,3,2,4,3,5,0,2,2,1,1
7754278062,0,2,0,0,4,1,0,1,4,3,2,5,5,4,0,5,3,2,3,1
1219119610,5,1,0,3,3,5,2,1,4,1,0,2,5,1,5,1,2,0,3,4
9022738632,0,4,0,4,1,2,1,1,1,1,1,4,3,5,5,5,2,5,0,4
3024397153,2,5,2,5,5,3,3,4,0,4,2,0,5,5,4,1,4,1,0,3
3970454929,3,4,5,3,0,2,1,5,2,1,2,1,1,1,4,1,2,0,0,0
1095494543,1,0,0,4,1,3,3,3,3,5,3,3,4,3,4,2,2,4,4,2
7629326532,1,0,0,1,2,2,1,1,4,5,2,4,0,4,3,2,5,4,2,5
1003475002,3,4,2,1,3,5,0,2,3,4,0,1,3,5,4,3,0,3,3,2
8996801200,3,3,1,5,0,3,3,1,4,0,0,0,2,0,2,5,4,1,2,5
8391526301,1,2,3,0,3,5,2,2,3,4,3,1,0,4,0,2,1,0,1,5
8852872048,3,3,1,5,2,0,2,4,0,0,5,4,0,0,1,4,0,0,5,0
2436289705,0,4,0,4,3,2,4,3,4,0,3,2,3,5,1,0,2,5,5,4
4531053395,5,5,2,3,3,5,0,5,0,0,2,2,2,1,3,3,2,4,3,3
6115861969,4,2,2,1,5,2,4,0,2,0,1,1,4,5,3,5,0,2,0,0
1245907191,2,1,5,5,4,1,1,1,3,3,1,0,4,3,0,5,5,1,0,1
5397180626,1,3,4,1,4,3,4,4,3,4,1,4,0,0,5,0,0,5,0,1
9868210346,2,3,0,3,2,1,1,1,2,1,1,2,1,2,3,2,5,3,1,4
3691335794,5,2,5,2,1,2,4,4,5,1,3,3,0,3,5,4,5,3,5,0
3470385498,2,4,5,4,3,5,2,5,4,5,2,4,0,3,0,4,0,2,4,1
8977951476,0,2,4,0,5,3,2,1,1,3,5,4,0,0,0,1,1,1,2,1
3777568690,2,2,4,3,4,3,0,1,0,4,1,2,3,5,0,5,1,4,3,0
5627345808,3,0,3,4,2,0,4,5,3,1,3,0,1,4,2,5,5,5,2,2
4413812715,5,3,1,4,2,3,0,4,2,5,0,4,4,5,4,5,2,4,2,5
2469985963,0,3,5,2,4,2,4,2,1,0,0,5,2,2,1,4,5,0,5,2
7249701493,4,2,4,1,2,4,2,3,5,4,4,3,3,4,5,3,4,3,5,2
9230730557,4,0,0,2,2,4,2,3,4,2,3,5,3,0,4,3,3,0,3,4
2686330548,3,3,1,1,1,5,1,4,3,4,4,5,2,1,3,5,3,4,2,1
4131444082,2,0,5,4,2,5,2,2,2,3,4,1,5,0,3,4,2,5,3,0
7344712232,1,1,4,5,0,5,3,1,1,4,0,3,5,4,2,3,0,4,5,4
9050673922,1,2,5,2,4,0,2,0,4,5,4,3,0,1,0,5,0,4,4,4
2957480625,3,3,1,5,4,0,3,1,3,3,2,2,3,0,2,5,1,1,3,2
5763753226,5,2,1,5,5,0,5,1,0,0,1,2,0,2,2,4,2,5,2,5
3038660740,0,4,0,0,2,0,0,1,1,2,1,4,1,4,0,3,4,5,3,1
5904213941,0,4,5,4,3,0,5,4,2,1,4,5,0,1,4,0,2,5,5,0
9380753853,5,2,2,2,4,4,0,4,1,3,1,2,2,2,0,3,2,3,4,5
4765051963,0,5,5,0,1,5,1,3,4,1,4,4,5,5,3,4,0,0,4,0
7887149675,3,5,2,0,5,1,0,5,5,4,0,3,0,4,0,2,4,4,5,0
3625093459,1,5,5,5,2,5,0,0,1,5,5,3,3,5,1,3,2,1,5,3
9028096285,4,5,0,0,5,4,1,1,0,5,4,4,1,3,1,4,0,5,5,1
3841356182,3,2,3,5,1,4,1,0,4,2,5,3,1,5,0,3,5,5,5,1
8858036586,1,5,1,4,3,2,2,2,2,5,3,0,0,1,4,4,5,1,3,5
1099038581,4,2,0,5,3,5,3,4,2,0,2,1,1,1,3,0,1,5,3,4
5688944665,1,2,4,3,3,5,3,5,2,3,4,3,5,1,4,4,3,4,5,1
3116839958,5,0,1,4,3,1,1,3,3,4,1,1,0,0,3,5,3,2,2,0
1631096836,0,4,3,1,0,3,1,4,2,3,3,1,2,1,1,5,1,2,4,2
5348291567,2,0,2,1,5,5,1,3,1,3,3,2,1,4,1,4,1,5,2,1
9289035662,4,1,3,2,5,3,4,0,3,5,1,5,3,3,2,0,4,5,3,1
3992756320,3,3,2,0,4,4,4,0,2,5,1,3,2,4,3,3,5,1,1,0
2153317543,5,0,3,5,0,2,4,2,4,3,0,3,1,4,1,3,1,4,3,5
9835874761,2,2,3,1,2,5,2,3,5,1,5,4,1,0,3,1,2,4,4,3
1849690050,5,0,0,1,0,3,2,1,1,2,4,4,1,3,0,5,1,4,4,1
9631102188,1,3,3,5,5,0,1,2,4,0,1,1,1,1,1,3,1,1,4,4
7462046563,4,5,1,3,0,3,1,1,3,5,3,1,5,3,4,3,4,2,0,4
9579217426,0,0,4,3,0,5,5,0,0,4,1,3,0,3,2,1,4,2,2,1
1464984872,0,2,4,0,4,5,2,5,4,0,3,3,4,5,2,1,0,0,3,2
5107348458,1,1,2,2,3,2,0,0,5,1,4,2,3,0,2,0,1,1,1,2
5277435274,5,4,4,5,4,4,0,3,3,1,4,4,0,4,3,3,3,2,4,2
5211101691,1,5,1,2,0,2,2,3,1,2,5,0,2,1,2,4,0,1,4,3
9780744125,0,4,3,4,4,4,2,2,2,4,0,5,5,5,4,4,4,5,0,2
2491298589,1,0,1,5,5,4,0,2,0,3,2,2,0,5,1,0,5,0,0,4
9463123190,0,0,2,2,2,1,3,4,1,4,5,2,5,5,5,0,4,3,4,3
9391371345,4,3,5,1,4,2,1,1,1,1,0,4,3,4,4,3,4,0,1,0
4086323383,1,5,4,5,3,3,3,1,2,5,1,0,1,1,2,3,3,4,4,2
1427665653,4,5,1,2,3,2,3,1,2,2,0,3,5,0,3,3,5,2,2,3
3854006405,1,1,5,3,3,3,5,5,3,2,1,2,4,3,2,5,1,5,2,2
3755650622,0,5,1,4,1,5,5,0,4,2,1,5,4,1,3,4,4,2,1,0
4540524774,2,0,3,0,0,0,5,5,0,4,2,4,3,5,5,2,2,1,2,2
2405653657,5,3,1,4,5,0,0,0,0,3,1,4,0,3,0,2,1,5,4,4
9623706313,0,5,4,1,1,4,4,5,2,1,1,3,5,4,4,1,3,4,3,4
9823791616,5,5,0,3,2,0,5,2,4,5,2,2,2,1,2,0,1,0,5,5
7746495612,4,4,4,0,2,2,3,3,1,3,4,3,4,1,1,4,5,0,3,5
8760852746,4,4,1,5,4,0,1,4,0,4,5,3,2,5,3,2,5,0,2,2
3975731153,1,5,3,2,2,1,5,0,0,5,2,2,0,3,1,0,5,1,3,4
1309742391,5,2,3,1,5,0,0,0,1,1,4,1,4,1,5,4,2,3,2,5
2542839973,3,2,2,5,1,0,5,5,0,2,4,0,4,5,1,4,2,4,0,5
3452999699,3,5,5,4,0,1,1,3,5,1,2,5,4,1,0,1,5,2,0,0
4112971726,1,0,1,5,3,1,1,5,0,4,0,0,5,1,1,4,5,4,2,0
1880399386,0,2,5,3,5,5,3,3,3,4,2,5,3,3,2,5,1,1,1,4
1616171452,5,0,3,2,0,2,5,5,4,1,2,4,5,5,3,1,5,4,3,4
4492104653,3,2,4,2,3,3,5,3,3,3,4,3,2,0,5,5,3,2,2,1
6803456963,2,2,5,0,0,3,2,5,5,2,0,2,4,3,4,1,0,0,1,4
3528629688,3,0,4,4,4,0,0,2,1,0,2,4,3,2,1,4,5,4,1,4
7742966365,3,3,5,0,2,1,2,1,1,3,4,5,1,3,0,1,2,2,5,3
4911123182,5,2,4,4,3,1,3,5,4,4,4,3,4,0,1,3,5,1,2,5
6403532274,4,3,5,5,5,4,4,5,0,4,0,2,5,3,1,2,5,5,2,1
6015982012,3,5,5,4,0,1,0,5,2,4,2,5,3,1,5,2,3,3,3,5
4221179686,2,3,0,0,3,1,2,5,0,5,4,0,0,2,3,0,2,3,2,2
3615264252,2,1,2,3,3,2,4,0,2,3,0,1,4,5,0,2,1,0,3,0
3561341772,0,4,0,5,2,2,5,0,1,5,1,2,4,3,3,1,1,4,2,2
4796036500,5,2,1,2,2,0,1,5,4,0,5,2,2,0,5,3,0,5,1,3
5440120499,5,4,0,3,3,2,4,5,4,5,1,4,5,1,0,3,1,2,2,5
4641935913,0,3,5,5,3,4,2,2,2,3,1,3,4,1,0,4,0,1,2,4
3089366614,2,4,5,3,2,5,2,2,3,0,0,0,5,2,4,5,3,5,5,0
6111635180,0,5,5,3,1,5,2,0,1,0,2,4,5,5,4,0,1,5,0,4
4662932369,1,4,3,1,1,4,2,3,2,0,4,2,4,2,1,5,2,5,0,0
6925657956,1,2,3,1,5,3,0,3,4,2,5,2,3,0,1,2,2,2,4,0
5432118520,2,3,2,5,5,1,5,4,4,2,5,3,2,2,2,1,0,3,4,1
5668129850,1,0,2,3,5,0,3,0,4,4,0,4,5,1,5,1,0,5,5,4
6525546176,2,5,1,0,0,5,5,1,4,4,2,4,2,1,3,5,3,4,5,4
6270389956,4,4,0,2,3,3,5,0,0,2,2,0,0,1,4,3,3,5,1,0
3724279035,1,1,5,1,4,3,1,5,2,5,3,4,5,0,0,3,4,3,3,4
3037149717,5,4,2,0,0,5,4,3,4,1,5,3,2,4,5,1,4,2,5,2
6057435209,0,4,4,4,5,0,4,1,3,4,5,2,2,0,3,2,3,2,3,0
8899844184,5,5,2,0,1,5,2,1,3,0,5,0,0,3,3,0,5,2,4,3
5347357018,4,1,4,3,5,0,2,5,2,3,4,5,2,2,0,2,4,2,3,0
7217760769,1,4,4,1,2,5,2,4,3,2,5,5,4,0,5,0,4,1,4,3
6182725338,5,1,3,5,2,2,4,3,1,2,5,5,4,3,2,3,0,3,5,2
4564478210,3,1,4,2,0,5,0,3,2,3,4,2,0,1,0,4,0,1,5,3
6357224762,2,1,5,4,3,4,4,5,4,4,3,0,5,0,2,2,3,5,1,5
4138261849,2,0,2,2,4,4,4,2,0,2,0,1,4,4,1,4,3,3,0,4
2404875043,1,3,4,1,0,5,0,3,5,2,4,3,2,5,1,4,1,1,1,0
8042163091,5,0,3,3,0,4,0,1,2,0,0,4,1,2,0,5,4,0,5,5
1208149020,1,5,2,1,4,4,3,1,4,5,3,0,1,2,1,2,3,4,0,5
2689809117,3,5,4,0,2,0,3,2,3,4,3,4,5,2,4,0,3,2,2,1
6335956036,2,0,2,3,5,5,1,4,2,2,5,0,4,1,2,4,5,5,3,5
1402787908,5,0,5,3,1,4,1,0,1,4,5,4,2,4,1,1,0,3,5,2
4826455794,1,0,3,1,0,1,3,3,2,0,0,4,1,5,4,4,5,0,0,2
7435066691,3,5,3,0,2,1,5,5,4,3,0,5,1,4,5,3,4,2,4,5
3206711244,4,0,1,1,5,0,1,0,1,4,0,4,1,5,3,0,2,3,4,4
8709886458,0,3,1,0,2,1,4,2,2,4,3,2,5,0,1,3,1,2,5,5
6329442145,4,3,1,0,0,0,1,3,1,1,1,0,5,5,0,1,0,3,4,3
4923457612,2,1,0,3,3,1,1,4,2,5,4,3,5,3,0,3,4,1,1,4
4844444727,1,2,1,3,2,4,2,4,4,0,4,1,1,3,5,3,1,5,0,1
8392579440,2,5,0,1,3,3,5,1,4,1,2,1,5,0,0,2,0,2,5,2
8026392848,1,2,5,0,4,2,3,4,1,3,0,2,1,5,5,0,1,3,4,2
4246131707,5,1,0,3,0,4,3,0,2,1,3,0,5,4,5,1,3,2,5,4
3329186219,3,3,2,5,5,2,4,0,4,0,5,1,0,1,1,0,0,5,1,2
2680525605,0,0,3,3,2,0,0,4,5,4,3,3,2,3,4,2,2,4,3,2
4587562173,5,1,4,3,0,3,3,0,4,1,1,2,3,0,1,1,2,1,4,5
3985040453,4,0,5,0,1,1,1,2,4,4,1,1,2,4,3,3,4,5,3,2
3040556121,0,4,2,0,2,5,4,0,2,3,3,2,0,2,0,5,2,2,1,0
3333513585,5,0,3,2,5,2,4,3,3,3,3,1,2,0,4,0,3,5,5,1
2333637694,3,1,1,1,5,4,1,3,1,1,3,4,3,2,0,0,2,2,2,0
1372625040,0,4,4,0,0,0,5,4,3,1,5,3,0,3,2,1,2,3,4,5
9267724892,4,0,3,3,5,4,5,3,2,3,1,1,5,0,2,1,4,0,0,3
5175766857,0,2,2,1,3,3,4,4,0,0,2,1,3,3,0,4,0,4,5,0
5929687782,2,1,1,0,5,0,3,0,0,3,0,4,4,3,2,1,5,0,3,1
6120384647,5,3,5,4,1,4,4,4,4,5,0,5,5,4,3,1,2,1,5,5
7514311775,0,0,0,3,3,1,5,5,5,5,3,0,1,5,5,2,0,5,3,0
5285083412,1,1,0,4,0,5,0,2,1,4,1,2,4,3,1,4,4,1,1,5
8067637846,3,2,0,4,5,2,3,3,4,1,3,2,5,2,0,0,3,3,5,2
1583653181,0,4,5,1,3,0,0,2,5,3,3,2,2,1,2,5,4,0,2,3
7571519533,5,0,5,4,3,3,5,1,3,4,3,2,3,0,1,2,5,3,4,1
4395488140,3,4,3,0,3,5,0,4,0,5,5,0,2,2,3,4,2,1,4,4
7853284795,2,1,0,4,0,3,1,4,4,2,0,2,5,2,4,4,0,2,1,2
6243068632,1,0,1,3,0,1,2,3,3,2,4,4,2,0,5,1,3,1,3,3
7448432208,4,1,4,3,0,5,3,1,2,0,5,3,0,0,3,1,5,4,2,5
3392238497,0,4,1,5,4,0,0,5,1,0,5,2,1,1,0,5,4,2,3,4
1433206168,4,3,5,3,3,1,4,5,0,0,1,1,1,1,3,1,4,1,2,0
6243981645,5,2,5,2,2,1,3,2,5,1,5,4,0,0,2,1,3,2,0,0
8755955379,2,5,3,3,4,2,3,3,3,4,0,0,2,1,3,0,5,5,2,5
9776708106,2,5,0,5,1,1,0,3,3,2,4,4,1,2,3,5,2,1,0,2
6862675099,4,0,1,5,0,3,2,5,3,0,4,0,3,2,5,4,2,3,4,4
1554264295,0,5,1,3,5,2,2,3,0,4,0,4,5,1,2,0,0,0,2,3
4840729835,4,2,4,2,1,4,1,3,5,0,4,2,2,5,2,2,0,3,2,2
8631283765,5,5,4,3,4,5,0,0,1,0,3,1,1,3,3,5,4,4,4,0
8566532970,2,5,0,3,5,5,4,1,1,2,2,5,0,1,2,3,0,2,0,5
6807520547,4,2,2,4,2,2,3,0,0,2,0,5,1,2,2,5,4,1,4,1
9726279354,3,4,1,0,1,5,5,5,4,3,2,3,4,4,0,5,0,1,1,0
9323760385,5,0,1,3,5,3,5,2,2,2,3,2,3,2,1,3,2,0,4,5
5914668598,5,3,3,4,2,0,3,2,4,1,0,1,4,5,5,4,3,3,1,2
6557236068,3,5,1,2,5,1,0,1,1,4,3,5,0,5,5,1,0,0,1,3
7212406289,3,1,5,0,3,1,2,1,3,2,5,2,0,4,3,2,2,1,1,0
4639274581,2,3,2,3,3,0,2,4,3,0,5,0,3,5,5,3,1,2,0,0
7311155185,5,0,3,2,2,3,3,2,4,5,4,3,2,4,5,2,5,4,4,3
9157637368,3,2,5,4,0,2,3,1,3,4,5,3,2,3,2,4,3,0,2,2
9586327722,3,3,3,0,3,4,5,3,5,1,3,2,1,4,5,4,1,4,1,0
9826274512,0,1,4,2,1,4,2,0,4,3,1,3,2,5,1,1,2,1,3,1
5804662227,4,0,3,1,3,1,0,2,0,4,4,1,1,1,4,3,2,3,1,2
4250780680,4,4,4,0,3,1,5,4,5,5,4,2,1,5,0,0,5,5,0,5
7151835974,4,2,4,1,4,2,5,4,4,4,4,2,1,3,1,4,4,1,4,3
8390271371,1,0,4,5,1,0,1,3,0,4,4,5,4,1,1,3,1,3,1,5
1696744079,2,5,5,0,4,3,4,2,0,0,5,2,2,3,1,4,3,0,5,5
5856270257,5,1,5,4,1,3,4,1,5,4,2,5,2,3,0,5,5,0,4,1
4324202136,0,3,0,1,0,5,0,5,1,0,2,1,3,3,3,1,5,1,4,1
6260799748,2,1,5,5,4,3,5,4,1,3,4,3,1,2,5,2,2,1,3,5
8749319057,3,3,0,0,0,3,1,2,2,2,4,3,2,5,1,3,5,0,2,1
9390724423,0,1,5,4,1,0,0,2,4,0,0,1,5,3,3,3,3,5,5,3
1021510236,5,2,0,3,1,5,0,3,4,3,4,2,3,2,3,4,1,0,1,1
4629232068,0,0,5,1,2,3,5,3,3,1,2,4,4,3,2,0,0,0,1,2
3637527303,5,4,3,0,3,3,2,3,2,1,5,2,3,0,0,5,0,2,5,3
5936038809,2,0,0,4,5,2,0,5,0,2,4,0,5,3,2,3,1,2,3,5
1632910439,3,1,3,0,5,4,0,5,5,5,3,3,4,0,5,1,3,1,0,5
2702455814,4,0,0,0,5,2,0,5,3,5,5,1,1,4,5,4,2,5,3,3
4177011360,5,2,5,1,4,4,5,1,4,5,0,0,2,5,0,1,0,3,1,5
6863677346,4,0,0,0,3,4,0,3,4,2,2,1,5,2,2,4,1,3,1,3
7220731195,4,0,1,3,3,1,5,5,2,3,0,1,1,5,2,0,5,3,0,5
8056310885,4,0,3,0,1,5,0,4,3,0,2,4,5,2,1,3,3,0,3,4
9110601504,4,3,3,5,2,4,0,3,3,2,1,2,2,3,0,4,2,1,0,5
6219770787,4,2,3,2,5,3,1,1,0,2,0,3,4,5,0,2,4,3,0,4
9312300202,0,1,2,0,5,5,5,1,3,5,4,2,1,5,4,0,1,0,4,4
2411056100,0,3,3,2,3,2,4,3,1,3,2,4,2,3,5,0,2,2,3,0
5079826078,1,0,3,1,0,0,4,0,2,3,0,3,4,0,5,3,3,1,3,3
2659322983,0,0,0,3,4,3,3,3,5,5,5,2,0,0,3,5,3,5,1,5
4423550745,2,5,5,1,3,4,4,0,4,2,4,3,0,3,2,1,1,2,5,3
5307862586,3,1,1,4,4,3,5,2,0,3,2,4,4,0,0,5,2,1,0,2
5249107091,4,5,3,5,0,1,1,2,1,3,0,3,0,2,0,4,2,4,2,4
3151097340,5,2,3,2,5,1,0,5,2,2,4,2,5,2,3,4,2,2,3,2
8364394127,2,4,0,1,4,2,0,2,0,0,3,5,5,2,5,3,3,4,4,0
2827474380,2,3,4,5,2,5,2,0,1,1,4,1,3,5,5,2,1,1,3,0
6786884904,3,3,5,1,5,3,2,0,4,3,1,0,5,4,2,4,1,2,3,2
7430482075,3,1,0,5,1,3,2,4,4,1,3,4,3,4,1,5,5,4,4,4
5162306860,2,0,2,5,2,3,0,3,5,1,4,0,4,2,4,5,4,5,0,1
6782052291,0,1,4,2,2,4,5,3,1,2,4,0,3,4,0,1,4,5,5,3
7322637795,2,3,5,1,0,1,2,5,3,4,3,1,3,2,3,3,5,1,3,1
5596141578,0,2,1,3,4,0,3,1,5,1,1,5,2,0,1,3,4,4,3,3
2587929412,5,4,5,2,5,4,4,1,2,5,0,3,4,4,4,0,1,2,0,2
2268816534,4,4,3,5,5,3,0,0,5,0,4,0,1,0,0,4,5,5,2,3
5763994660,2,3,5,3,3,3,0,1,2,3,0,2,4,4,2,2,2,2,0,4
9930184467,5,2,3,0,4,5,5,5,3,1,4,3,1,4,3,1,4,4,0,5
2844307049,0,2,4,0,1,5,5,0,3,5,3,0,5,2,4,0,1,5,2,3
3187711530,3,4,1,4,3,0,2,2,0,2,3,4,1,4,5,2,0,2,5,4
3901533676,3,3,1,4,3,5,4,0,2,3,3,1,1,4,0,4,0,2,1,2
4324828409,2,1,4,0,0,1,5,5,2,5,4,1,1,0,2,1,0,5,2,0
4574682666,4,0,2,2,5,3,0,2,0,1,5,2,5,1,1,2,2,2,2,3
7383757274,4,2,5,4,0,0,1,4,0,3,3,2,3,1,0,2,2,3,3,1
5181243867,4,1,1,2,0,1,5,1,3,2,3,0,1,0,2,4,0,5,4,3
6292371660,4,1,4,1,3,4,0,1,4,2,4,4,5,1,4,0,2,4,0,1
9488538509,1,0,5,5,0,0,0,4,3,3,4,3,0,5,5,3,4,5,0,3
5899719352,2,2,1,3,1,1,3,2,0,2,2,4,5,2,3,2,5,3,2,5
9258252733,3,0,0,3,2,3,0,3,2,3,5,2,0,2,5,3,2,3,2,5
7430684303,2,0,0,2,1,0,0,4,3,3,2,3,0,4,3,3,3,3,0,0
4695673275,0,4,4,3,3,4,4,4,1,4,5,0,4,1,4,2,3,0,3,3
6919810348,5,4,2,2,5,2,0,5,1,5,5,5,3,0,3,3,1,1,1,3
2478682132,0,0,3,3,1,0,4,3,1,1,3,5,5,0,5,0,4,1,2,2
1970266916,2,1,4,2,0,0,3,1,3,2,5,1,2,0,2,2,0,5,2,1
2716982559,5,0,1,0,0,4,1,4,4,4,3,3,4,3,1,4,3,4,3,3
3110448606,1,3,1,0,1,4,2,5,1,0,3,1,2,2,5,3,0,2,4,3
6496471353,3,3,0,5,4,1,3,0,3,3,2,5,2,3,4,0,2,5,3,1
4373104927,4,0,2,1,5,0,3,4,2,0,1,2,4,3,2,1,4,5,0,5
9853302226,4,2,4,5,4,4,0,1,0,1,2,2,1,1,4,4,2,0,3,5
3959458010,2,3,4,4,5,2,3,4,5,4,4,2,2,4,4,3,1,4,1,5
3520893537,2,5,0,1,5,1,0,5,2,2,4,1,0,0,0,5,4,5,5,5
2880798599,1,4,5,1,1,0,5,2,2,1,3,4,2,5,3,1,2,3,2,3
1143025763,0,3,4,0,2,4,0,4,0,3,2,3,2,0,5,4,0,3,0,1
8273203670,1,3,1,0,3,0,2,4,5,4,4,3,3,1,0,5,5,0,1,5
3521323334,1,4,0,0,4,4,2,1,0,1,1,1,1,4,5,5,1,4,3,2
3502537410,3,4,0,5,3,4,4,4,0,1,5,4,5,3,3,5,4,5,3,5
6094194940,5,4,3,4,4,2,2,5,5,2,3,4,4,5,0,3,1,0,1,2
7632264513,0,2,3,5,4,3,3,1,5,3,1,4,4,2,5,4,4,5,0,3
5162274274,1,3,4,0,5,5,2,5,4,3,0,2,1,5,5,2,3,5,4,1
6042632735,0,5,1,1,5,3,3,1,3,5,4,1,4,4,2,0,4,4,2,0
3172690740,2,2,4,2,4,0,5,0,2,4,5,1,2,4,2,3,0,4,2,1
3548648239,4,3,1,2,4,1,3,4,2,4,5,0,5,0,1,2,5,3,0,4
4289568209,2,3,2,1,5,2,5,3,5,5,0,2,5,4,0,4,2,5,2,2
6977087807,3,1,5,2,0,2,0,2,2,0,2,3,0,0,2,1,3,0,3,0
9725562573,1,3,4,2,2,5,4,3,4,2,1,0,5,1,4,0,0,2,3,1
1472156978,3,1,3,3,0,5,2,3,4,0,0,3,2,0,2,4,5,1,4,3
8634565707,0,0,0,3,4,1,0,0,5,4,2,3,2,4,1,1,0,3,3,0
9428724383,1,0,1,3,3,1,2,5,4,3,5,3,5,3,4,0,1,2,1,1
5564883109,5,5,3,2,2,4,4,3,0,0,1,1,0,1,3,0,2,1,2,5
4685999641,2,1,0,3,1,0,2,2,3,2,2,1,1,1,5,2,4,5,0,5
4740502659,2,5,5,1,2,1,2,1,4,3,4,0,3,3,4,1,0,4,3,3
2519346006,0,4,2,4,5,5,3,2,1,1,5,2,0,2,0,3,0,5,4,0
3224004038,0,3,5,1,0,3,3,5,1,5,3,1,3,2,2,5,2,4,5,1
8809454982,2,1,1,2,0,0,0,1,0,3,1,2,4,3,4,4,5,0,3,4
2709126923,1,4,4,5,5,5,3,5,3,1,0,4,2,5,2,0,5,4,0,0
3366927606,4,2,5,0,1,4,3,0,1,4,5,0,4,0,4,0,4,4,4,2
8333503154,1,4,1,0,1,3,3,4,4,5,4,2,4,2,2,0,1,4,3,3
2268636886,0,5,0,1,0,3,4,4,0,4,3,1,3,1,0,4,3,3,1,3
3735927831,4,3,5,5,4,1,4,5,4,2,5,3,3,4,3,5,5,4,2,0
8448775624,5,2,2,0,1,2,5,4,3,0,0,0,4,5,4,4,1,2,4,5
4021070503,5,3,1,0,4,4,4,1,1,5,0,2,2,0,5,3,1,4,4,1
4671607704,1,2,5,4,4,3,5,3,5,3,0,1,0,2,2,0,5,1,5,5
6264951679,5,5,0,5,2,5,4,1,3,5,5,0,0,2,5,3,4,4,4,0
8893520303,5,5,3,2,3,1,0,1,3,4,0,3,4,1,1,2,5,1,0,3
5782190016,5,0,1,4,3,0,2,3,2,3,4,0,2,4,0,1,0,5,0,3
8364279753,2,2,5,3,3,1,0,3,3,4,2,3,2,4,2,0,2,0,0,3
3578372089,5,2,0,5,0,2,2,0,3,5,2,4,5,5,3,0,4,1,4,0
9362536568,1,5,1,1,5,0,1,4,3,2,0,0,4,2,2,3,2,5,1,2
8397664304,4,5,4,3,4,1,2,3,1,1,3,1,3,0,3,2,1,3,3,1
2297307456,3,0,0,2,5,2,2,5,5,4,3,4,0,0,1,4,5,5,2,0
2360172258,5,3,4,3,5,2,4,4,4,1,3,0,1,5,1,5,2,1,5,3
2636425118,4,5,4,0,5,3,0,4,4,4,0,1,0,0,3,3,4,5,0,3
9313139250,3,1,3,0,0,0,1,0,0,3,1,5,2,3,3,2,5,4,5,4
5565945570,2,1,2,0,5,4,4,5,3,5,4,5,1,0,2,3,1,4,2,4
9635539713,3,2,0,4,4,5,3,2,3,0,0,1,5,4,2,1,5,1,2,1
5943503000,5,4,0,4,2,2,5,0,0,4,3,1,5,3,4,2,4,4,5,4
8229034683,0,3,0,2,5,0,3,0,1,2,1,4,5,2,5,3,4,4,4,2
4667040932,3,4,1,3,3,3,3,3,5,3,1,1,1,4,2,1,3,0,1,2
3867204466,4,3,3,0,5,1,0,5,5,4,5,5,4,2,4,0,1,4,5,2
7606263986,4,5,5,4,2,1,4,5,3,0,2,0,0,1,2,3,4,5,3,5
6964338624,5,2,1,0,2,1,0,2,1,4,0,0,5,1,2,3,2,0,5,3
8539704942,0,3,4,3,0,5,3,0,3,4,2,0,1,3,4,5,2,2,5,1
4212936046,5,5,4,0,4,5,0,1,1,1,2,1,3,3,5,2,2,0,0,3
6274971211,1,2,1,3,4,5,2,5,4,1,0,5,0,5,1,1,1,1,0,0
9735462900,0,2,2,4,3,3,3,1,3,5,4,0,3,0,0,3,4,0,5,3
1234388169,0,1,5,1,3,2,0,2,4,3,2,5,2,2,2,0,3,0,4,0
5064130447,1,5,2,1,4,5,3,2,2,4,1,3,4,5,3,5,3,1,3,2
8216664794,3,2,2,3,0,5,2,3,1,2,4,5,0,3,0,4,5,4,1,3
